source_id,target_arti_id,ref_type,raw_citation
ART002269833,ART002151019,학술지(정기간행물),"<title>머신러닝 인공지능의 법 분야 적용의 현재와 미래： 미국의 현황과 법조인력 구조 및 법학교육에 대한 논의를 중심으로</title>
          <author>설민수</author>
          <journal-name>저스티스</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>156</volume>
          <isseue />
          <serno />
          <page>269-302</page>
          <pubilisher>한국법학원</pubilisher>
          <doi />"
ART002269833,ART002189729,학술지(정기간행물),"<title>인공지능 창작물의 저작권 보호</title>
          <author>손승우</author>
          <journal-name>정보법학</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>20</volume>
          <isseue>3</isseue>
          <serno />
          <page>83-110</page>
          <pubilisher>한국정보법학회</pubilisher>
          <doi />"
ART002269833,ART002219994,학술지(정기간행물),"<title>4차 산업혁명에 대응한 지적재산권 제도의 활용 - ­‘인공지능 창작물 보호제도’를 중심으로­ -</title>
          <author>윤선희 ; 이승훈</author>
          <journal-name>산업재산권</journal-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue>52</isseue>
          <serno />
          <page>155-197</page>
          <pubilisher>한국지식재산학회</pubilisher>
          <doi />"
ART002269833,ART002119500,학술지(정기간행물),"<title>인공지능을 이용한 법률전문가 시스템의 동향 및 구상</title>
          <author>양종모</author>
          <journal-name>법학연구</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>19</volume>
          <isseue>2</isseue>
          <serno />
          <page>213-242</page>
          <pubilisher>법학연구소</pubilisher>
          <doi />"
ART002269833,ART002217883,학술지(정기간행물),"<title>4차 산업혁명에 있어 형법의 도전과제</title>
          <author>이원상</author>
          <journal-name>법학논총</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>24</volume>
          <isseue>1</isseue>
          <serno />
          <page>245-269</page>
          <pubilisher>법학연구원</pubilisher>
          <doi><![CDATA[http://dx.doi.org/​10.18189/isicu.2017.24.1.245]]></doi>"
ART002269833,ART002010169,학술지(정기간행물),"<title>자율주행자동차 운행의 법적 문제</title>
          <author>이종영 ; 김정임</author>
          <journal-name>중앙법학</journal-name>
          <pubi-year>2015</pubi-year>
          <volume>17</volume>
          <isseue>2</isseue>
          <serno />
          <page>145-184</page>
          <pubilisher>중앙법학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.21759/caulaw.2015.17.2.145]]></doi>"
ART002269833,ART002184553,학술지(정기간행물),"<title>형법상 인공지능의 책임귀속</title>
          <author>임석순</author>
          <journal-name>형사정책연구</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>27</volume>
          <isseue>4</isseue>
          <serno />
          <page>1-23</page>
          <pubilisher>한국형사정책연구원</pubilisher>
          <doi />"
ART002269833,,보고서,"<title>딥러닝․인공지능/빅데이터 관련 산업동향과 기술개발/시장전망</title>
          <author>R&amp;D정보센터</author>
          <pubilisher>지식산업정보원</pubilisher>
          <pubi-year>2016</pubi-year>
          <page>-</page>"
ART002269833,,학술지(정기간행물),"<title>Quantitative Legal Prediction – or – How I Learned to Stop Worrying and Start Preparing for the Data-Driven Future of the Legal Services Industry</title>
          <author>Daniel Martin Katz</author>
          <journal-name>Emory L.J</journal-name>
          <pubi-year>2013</pubi-year>
          <volume>62</volume>
          <isseue />
          <serno />
          <page>909-</page>
          <pubilisher />
          <doi />"
ART002269833,,학술지(정기간행물),"<title>Machine Learning, Automated Suspicion Algorithms, and the Fourth Amendment</title>
          <author>Michael L. Rich</author>
          <journal-name>U. Pa. L. Rev</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>164</volume>
          <isseue />
          <serno />
          <page>871-</page>
          <pubilisher />
          <doi />"
ART002388686,,,"<reference refebibl-id=""REF047470946"" type-code=""03"" type-name=""단행본"">
          <title>Michael Froomkin, Ian Kerr, Robot Law</title>
          <author>Calo, Ryan, A.</author>
          <pubilisher>Edward Elgar Publishing</pubilisher>
          <pubi-year>2016</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>Legal Theory for Autonomous Artificial Agents</title>
          <author>Chopra, Samir</author>
          <pubilisher>The University of Michigan Press</pubilisher>
          <pubi-year>2011</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>Homo Deus</title>
          <author>Harari, Yuval N.</author>
          <pubilisher>Harvill Secker</pubilisher>
          <pubi-year>2015</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>Code: And Other Laws of Cyberspace. (Version 2.0)</title>
          <author>Lessig, L.</author>
          <pubilisher>Basic Books</pubilisher>
          <pubi-year>2006</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>Love and Sex with Robots: The Evolution of Human-Robot Relationships</title>
          <author>Levy, David</author>
          <pubilisher>Harper Perennial</pubilisher>
          <pubi-year>2008</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>The Ethical and Social Implications of Robotics</title>
          <author>Lin, Patrick</author>
          <pubilisher>MIT Press</pubilisher>
          <pubi-year>2012</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>Nine Algorithms That Changed the Future:  Ingenious Ideas That Drive Today's Computers</title>
          <author>MacCormick, J.</author>
          <pubilisher>Princeton University Press</pubilisher>
          <pubi-year>2012</pubi-year>
          <page>-</page>"
ART002388686,,단행본,"<title>The Robotics Divide: A New Frontier in the 21st Century?</title>
          <author>Peláez, Antonio López</author>
          <pubilisher>Springer</pubilisher>
          <pubi-year>2014</pubi-year>
          <page>-</page>"
ART002388686,,학위논문,"<title>The Cambridge Declaration on Consciousness</title>
          <author>Philip Low</author>
          <degree />
          <university>University of Cambridge</university>
          <department />
          <pubi-year>2012</pubi-year>"
ART002388686,,학위논문,"<title>The Concept of Person in a World Mediated by Meaning and Constituted by Significance</title>
          <author>Alan J. Kearns</author>
          <degree>Ph.D</degree>
          <university>Dublin City University</university>
          <department>Submitted for the degree of Doctor of Philosophy</department>
          <pubi-year>2005</pubi-year>"
ART002388686,,학술지(정기간행물),"<title>The Logic of the Third Man</title>
          <author>Cohen, S. M.</author>
          <journal-name>Philosophical Review</journal-name>
          <pubi-year>1971</pubi-year>
          <volume>80</volume>
          <isseue />
          <serno />
          <page>448-475</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>Nothing more than feelings? The Role of emotions in moral judgment</title>
          <author>David pizarro</author>
          <journal-name>Journal for the Theory of social behaviour</journal-name>
          <pubi-year>2000</pubi-year>
          <volume>30</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>Emotions as Moral Amplifiers: An Appraisal Tendency Approach to the Influences of Distinct Emotions upon Moral Judgment</title>
          <author>Elizabeth J. Horberg</author>
          <journal-name>Emotion Review</journal-name>
          <pubi-year>2011</pubi-year>
          <volume>3</volume>
          <isseue>3</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>Minds, brains, and programs</title>
          <author>John R. Searle</author>
          <journal-name>Behavioral and Brain Sciences</journal-name>
          <pubi-year>1980</pubi-year>
          <volume>3</volume>
          <isseue>3</isseue>
          <serno />
          <page>417-424</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>The Emotional Dog and Its Rational Tail: A Social Intuitionist Approach to Moral Judgment</title>
          <author>Jonathan Haidt</author>
          <journal-name>Psychological Review</journal-name>
          <pubi-year>2001</pubi-year>
          <volume>108</volume>
          <isseue>4</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>Learning Robots and Human Responsibility</title>
          <author>Marino, Dante</author>
          <journal-name>International Review of Information Ethics</journal-name>
          <pubi-year>2006</pubi-year>
          <volume>6</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>The Nature, Importance, and Difficulty of Machine Ethics</title>
          <author>Moor, J. H.</author>
          <journal-name>IEEE Intelligent Systems</journal-name>
          <pubi-year>2006</pubi-year>
          <volume>21</volume>
          <isseue>4</isseue>
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>What Should We Want from a Robot Ethic?</title>
          <author>Peter M. Asaro</author>
          <journal-name>International Review of Information Ethics</journal-name>
          <pubi-year>2006</pubi-year>
          <volume>6</volume>
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher />
          <doi />"
ART002388686,,학술지(정기간행물),"<title>Legal Personhood for Artificial Intelligences</title>
          <author>Solum, Lawrence B.</author>
          <journal-name>North Carolina Law Review</journal-name>
          <pubi-year>1992</pubi-year>
          <volume>70</volume>
          <isseue />
          <serno />
          <page>1231-1287</page>
          <pubilisher />
          <doi />"
